product_sku,store_code,gross_price,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
SKU-705938,CHK,27.53,ZAR,Promo,2025-12-01 08:25:27,2025-12-08 08:25:27,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-370212,CHK,31.71,ZAR,Promo,2024-02-18 12:45:49,2024-02-25 12:45:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-370212,SHOP,33.61,,Regular,2025-04-24 22:30:46,2025-05-24 22:30:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-981957,C60,90.13,ZAR,Promo,2024-04-11 03:08:45,2024-04-18 03:08:45,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-981957,USV,95.54,ZAR,Regular,2025-09-01 19:17:46,2025-10-01 19:17:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-616731,CHK,26.99,ZAR,Regular,2024-05-19 20:20:15,2024-06-19 20:20:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-616731,CHK,28.61,ZAR,Promo,2025-11-05 22:35:13,2025-11-12 22:35:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-930324,SHOP,15.1,ZAR,Regular,2024-11-15 11:33:21,2024-12-15 11:33:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-930324,C60,16.01,ZAR,Promo,2025-06-24 11:28:25,2025-07-01 11:28:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-826439,USV,20.31,ZAR,Regular,2024-03-01 23:04:38,2024-04-01 23:04:38,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-826439,SHOP,21.53,,Promo,2025-06-16 11:32:16,2025-06-23 11:32:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-475707,USV,16.58,ZAR,Promo,2024-09-11 21:19:28,2024-09-18 21:19:28,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-475707,USV,17.58,ZAR,Promo,2025-03-03 10:51:41,2025-03-10 10:51:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-376176,USV,33.57,ZAR,Promo,2024-09-10 14:45:44,2024-09-17 14:45:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-376176,C60,35.58,ZAR,Promo,2025-09-02 10:40:16,2025-09-09 10:40:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-675999,C60,22.44,ZAR,Regular,2024-03-23 18:56:25,2024-04-23 18:56:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-675999,USV,23.79,ZAR,Promo,2025-07-22 12:14:35,2025-07-29 12:14:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-215141,C60,22.71,ZAR,Promo,2024-09-03 00:16:15,2024-09-10 00:16:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-215141,C60,24.07,ZAR,Promo,2025-07-03 14:18:15,2025-07-10 14:18:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-283609,USV,87.86,ZAR,Promo,2024-06-28 02:43:01,2024-07-05 02:43:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-283609,USV,93.13,ZAR,Promo,2025-08-22 15:35:33,2025-08-29 15:35:33,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-904573,C60,38.01,ZAR,Promo,2024-02-10 22:16:10,2024-02-17 22:16:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-904573,CHK,40.29,ZAR,Promo,2025-02-04 22:04:13,2025-02-11 22:04:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-339284,USV,31.15,ZAR,Promo,2024-10-26 12:24:56,2024-11-02 12:24:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-339284,USV,33.02,ZAR,Regular,2025-07-09 06:27:06,2025-08-09 06:27:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-859487,CHK,21.94,ZAR,Promo,2024-04-12 10:26:01,2024-04-19 10:26:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-859487,SHOP,23.26,ZAR,Promo,2025-08-04 07:03:47,2025-08-11 07:03:47,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-757333,USV,50.63,ZAR,Promo,2024-05-25 22:28:02,2024-06-01 22:28:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-757333,USV,53.67,ZAR,Regular,2025-01-09 10:23:08,2025-02-09 10:23:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-190395,USV,17.49,ZAR,Regular,2024-07-10 17:13:49,2024-08-10 17:13:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-190395,USV,17.49,ZAR,Regular,2024-07-10 17:13:49,2024-08-10 17:13:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-190395,CHK,18.54,ZAR,Regular,2025-06-13 14:20:39,2025-07-13 14:20:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-443350,CHK,20.78,ZAR,Promo,2024-09-05 07:13:48,2024-09-12 07:13:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-443350,CHK,22.03,ZAR,Promo,2025-03-18 21:55:02,2025-03-25 21:55:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-178634,C60,34.18,ZAR,Promo,2024-06-01 06:25:48,2024-06-08 06:25:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-178634,C60,34.18,ZAR,Promo,2024-06-01 06:25:48,2024-06-08 06:25:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-178634,USV,36.23,ZAR,Promo,2025-11-27 14:39:06,2025-12-04 14:39:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-653788,SHOP,89.61,ZAR,Regular,2024-09-23 14:22:13,2024-10-23 14:22:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-653788,SHOP,94.99,ZAR,Regular,2025-11-07 23:31:21,2025-12-07 23:31:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-681244,C60,82.21,ZAR,Regular,2024-02-01 00:19:03,2024-03-01 00:19:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-681244,USV,87.14,ZAR,Promo,2025-04-17 01:50:14,2025-04-24 01:50:14,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-721545,USV,16.57,ZAR,Regular,2024-01-19 12:15:30,2024-02-19 12:15:30,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-721545,C60,17.56,ZAR,Promo,2025-06-21 11:43:51,2025-06-28 11:43:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-210411,USV,18.58,ZAR,Regular,2024-12-04 16:02:13,2025-01-04 16:02:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-210411,USV,19.7,ZAR,Regular,2025-11-16 10:07:28,2025-12-16 10:07:28,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-642318,CHK,13.87,ZAR,Promo,2024-05-28 12:35:57,2024-06-04 12:35:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-642318,USV,14.7,ZAR,Promo,2025-09-15 11:56:41,2025-09-22 11:56:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-681712,C60,54.98,ZAR,Promo,2024-12-12 23:26:53,2024-12-19 23:26:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-681712,CHK,58.28,ZAR,Promo,2025-03-08 15:27:31,2025-03-15 15:27:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-673287,USV,16.04,ZAR,Regular,2024-06-13 20:18:18,2024-07-13 20:18:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-673287,CHK,17.0,ZAR,Promo,2025-07-19 13:23:50,2025-07-26 13:23:50,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-878266,C60,52.27,ZAR,Promo,2024-02-07 16:36:16,2024-02-14 16:36:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-878266,USV,55.41,ZAR,Promo,2025-11-16 22:34:43,2025-11-23 22:34:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-724424,SHOP,31.05,ZAR,Regular,2024-03-11 23:44:57,2024-04-11 23:44:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-724424,CHK,32.91,ZAR,Regular,2025-04-20 07:05:01,2025-05-20 07:05:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-214032,C60,21.77,ZAR,Promo,2024-01-13 15:35:01,2024-01-20 15:35:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-214032,CHK,23.08,ZAR,Promo,2025-11-19 04:52:22,2025-11-26 04:52:22,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-401711,SHOP,15.86,ZAR,Promo,2024-08-20 11:32:40,2024-08-27 11:32:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-401711,C60,16.81,ZAR,Promo,2025-03-03 06:27:04,2025-03-10 06:27:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-800627,C60,18.73,ZAR,Regular,2024-04-20 15:50:19,2024-05-20 15:50:19,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-800627,SHOP,19.85,ZAR,Promo,2025-04-27 01:42:58,2025-05-04 01:42:58,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-774951,CHK,51.74,ZAR,Promo,2024-03-28 06:00:47,2024-04-04 06:00:47,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-774951,USV,54.85,ZAR,Promo,2025-10-19 11:16:36,2025-10-26 11:16:36,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-431708,CHK,16.49,ZAR,Regular,2024-09-18 18:46:26,2024-10-18 18:46:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-431708,SHOP,17.48,ZAR,Regular,2025-02-03 00:46:53,2025-03-03 00:46:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-451753,C60,19.45,ZAR,Promo,2024-02-18 02:50:51,2024-02-25 02:50:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-451753,SHOP,20.62,ZAR,Regular,2025-07-18 17:53:10,2025-08-18 17:53:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-745658,SHOP,32.12,ZAR,Promo,2024-09-27 09:43:17,2024-10-04 09:43:17,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-745658,CHK,34.05,ZAR,Promo,2025-04-02 17:41:49,2025-04-09 17:41:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-289820,CHK,34.35,ZAR,Regular,2024-11-02 19:44:01,2024-12-02 19:44:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-289820,CHK,36.41,,Promo,2025-10-05 05:17:16,2025-10-12 05:17:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-153153,USV,17.44,ZAR,Regular,2024-03-16 11:31:00,2024-04-16 11:31:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-153153,SHOP,18.49,ZAR,Regular,2025-11-08 08:07:24,2025-12-08 08:07:24,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-407884,CHK,27.97,ZAR,Promo,2024-07-07 22:28:50,2024-07-14 22:28:50,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-407884,SHOP,29.65,ZAR,Regular,2025-02-09 02:18:30,2025-03-09 02:18:30,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-247974,SHOP,35.81,ZAR,Regular,2024-06-20 15:50:18,2024-07-20 15:50:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-247974,CHK,37.96,ZAR,Regular,2025-02-23 18:57:29,2025-03-23 18:57:29,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-886127,SHOP,29.97,ZAR,Regular,2024-06-01 09:40:50,2024-07-01 09:40:50,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-886127,C60,31.77,ZAR,Regular,2025-03-22 15:36:11,2025-04-22 15:36:11,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-547957,SHOP,14.64,ZAR,Promo,2024-07-22 09:58:02,2024-07-29 09:58:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-547957,USV,15.52,ZAR,Regular,2025-04-09 11:55:08,2025-05-09 11:55:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-328955,C60,50.29,ZAR,Promo,2024-12-09 19:45:16,2024-12-16 19:45:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-328955,USV,53.31,ZAR,Promo,2025-04-03 20:37:10,2025-04-10 20:37:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-328955,USV,53.31,ZAR,Promo,2025-04-03 20:37:10,2025-04-10 20:37:10,Shoprite X,2026-02-24 04:09:54,BATCH-20260224-01
SKU-883335,SHOP,32.96,ZAR,Regular,2024-02-20 20:59:06,2024-03-20 20:59:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-883335,USV,34.94,ZAR,Promo,2025-04-25 11:52:26,2025-05-02 11:52:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-741262,C60,89.21,ZAR,Regular,2024-03-07 02:42:19,2024-04-07 02:42:19,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-741262,CHK,94.56,ZAR,Regular,2025-08-06 23:40:22,2025-09-06 23:40:22,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-871250,CHK,20.59,ZAR,Promo,2024-01-06 22:17:16,2024-01-13 22:17:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-871250,CHK,21.83,ZAR,Regular,2025-10-28 06:08:05,2025-11-28 06:08:05,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-799167,USV,21.38,ZAR,Regular,2024-02-19 18:06:56,2024-03-19 18:06:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-799167,C60,22.66,ZAR,Regular,2025-07-06 09:19:52,2025-08-06 09:19:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-156510,SHOP,20.98,ZAR,Regular,2024-05-03 11:07:33,2024-06-03 11:07:33,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-156510,C60,22.24,ZAR,Regular,2025-12-03 10:45:54,2026-01-03 10:45:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-144893,CHK,25.64,ZAR,Regular,2024-09-10 12:38:05,2024-10-10 12:38:05,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-144893,SHOP,27.18,ZAR,Regular,2025-09-05 18:44:18,2025-10-05 18:44:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-511501,SHOP,15.52,ZAR,Regular,2024-11-27 04:50:39,2024-12-27 04:50:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-511501,CHK,16.45,,Promo,2025-05-09 03:39:18,2025-05-16 03:39:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-230994,CHK,24.88,ZAR,Promo,2024-04-28 06:09:00,2024-05-05 06:09:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-230994,USV,26.37,ZAR,Regular,2025-08-04 23:28:42,2025-09-04 23:28:42,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-268831,USV,94.04,ZAR,,2024-02-04 08:07:53,2024-03-04 08:07:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-268831,C60,99.68,ZAR,Promo,2025-07-21 16:39:06,2025-07-28 16:39:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-168573,C60,43.42,ZAR,Regular,2024-02-21 17:30:58,2024-03-21 17:30:58,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-168573,USV,46.03,ZAR,Regular,2025-12-20 15:55:12,2026-01-20 15:55:12,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-198560,CHK,17.45,ZAR,Promo,2024-09-21 13:05:25,2024-09-28 13:05:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-198560,C60,18.5,ZAR,Promo,2025-07-06 19:26:30,2025-07-13 19:26:30,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-205960,CHK,30.89,ZAR,Regular,2024-02-03 01:32:27,2024-03-03 01:32:27,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-205960,CHK,32.74,ZAR,Promo,2025-09-21 03:45:53,2025-09-28 03:45:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-825711,CHK,21.49,ZAR,Promo,2024-08-26 23:06:36,2024-09-02 23:06:36,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-825711,C60,22.78,ZAR,Regular,2025-09-03 18:35:13,2025-10-03 18:35:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-686534,SHOP,75.78,ZAR,Promo,2024-04-14 12:05:59,2024-04-21 12:05:59,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-686534,C60,80.33,ZAR,Promo,2025-01-21 17:06:36,2025-01-28 17:06:36,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-733842,SHOP,36.86,ZAR,Promo,2024-05-12 12:06:31,2024-05-19 12:06:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-733842,C60,39.07,ZAR,Regular,2025-11-16 11:28:14,2025-12-16 11:28:14,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-721374,USV,16.7,ZAR,Regular,2024-04-06 22:43:27,2024-05-06 22:43:27,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-721374,SHOP,17.7,ZAR,Promo,2025-04-25 10:12:38,2025-05-02 10:12:38,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-639793,CHK,21.71,ZAR,Promo,2024-06-12 09:32:34,2024-06-19 09:32:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-639793,CHK,23.01,ZAR,Regular,2025-02-19 02:40:56,2025-03-19 02:40:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-885470,C60,33.32,ZAR,Promo,2024-09-06 04:47:56,2024-09-13 04:47:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-885470,CHK,35.32,ZAR,Regular,2025-10-15 00:45:47,2025-11-15 00:45:47,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-526895,USV,85.1,ZAR,Regular,2024-12-02 07:01:43,2025-01-02 07:01:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-526895,USV,90.21,ZAR,Promo,2025-08-01 14:34:44,2025-08-08 14:34:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-425848,CHK,15.47,ZAR,Regular,2024-10-05 20:03:52,2024-11-05 20:03:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-425848,C60,16.4,ZAR,Regular,2025-02-26 17:57:52,2025-03-26 17:57:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-425848,C60,16.4,ZAR,Regular,2025-02-26 17:57:52,2025-03-26 17:57:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-425659,SHOP,35.38,ZAR,Promo,2024-12-19 01:16:51,2024-12-26 01:16:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-425659,CHK,37.5,ZAR,Promo,2025-12-25 11:36:15,2026-01-01 11:36:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-385655,CHK,21.94,ZAR,Promo,2024-09-04 19:31:16,2024-09-11 19:31:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-385655,CHK,23.26,ZAR,Promo,2025-11-18 11:32:13,2025-11-25 11:32:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-181610,SHOP,19.38,ZAR,Regular,2024-06-16 13:17:57,2024-07-16 13:17:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-181610,SHOP,20.54,ZAR,Promo,2025-01-11 18:08:41,2025-01-18 18:08:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-111740,SHOP,83.15,ZAR,Regular,2024-03-20 00:40:34,2024-04-20 00:40:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-111740,USV,88.14,ZAR,Regular,2025-04-06 04:46:23,2025-05-06 04:46:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-935201,CHK,22.62,ZAR,Regular,2024-04-08 01:42:07,2024-05-08 01:42:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-935201,C60,23.98,ZAR,Regular,2025-10-27 04:04:23,2025-11-27 04:04:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-833105,USV,95.36,ZAR,Regular,2024-12-21 00:34:46,2025-01-21 00:34:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-833105,C60,101.08,ZAR,Promo,2025-08-17 00:37:15,2025-08-24 00:37:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-715855,C60,30.74,ZAR,Regular,2024-08-08 08:11:40,2024-09-08 08:11:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-715855,USV,32.59,ZAR,Promo,2025-10-12 03:49:31,2025-10-19 03:49:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-874242,CHK,55.42,ZAR,Promo,2024-08-18 15:49:52,2024-08-25 15:49:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-874242,CHK,58.75,ZAR,Regular,2025-04-03 23:55:34,2025-05-03 23:55:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-980654,SHOP,103.67,ZAR,Regular,2024-06-13 13:00:07,2024-07-13 13:00:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-980654,CHK,109.89,ZAR,Promo,2025-06-09 12:31:41,2025-06-16 12:31:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-164165,CHK,87.17,ZAR,Regular,2024-11-08 05:00:03,2024-12-08 05:00:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-164165,USV,92.4,ZAR,Promo,2025-10-02 15:23:39,2025-10-09 15:23:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-243071,USV,22.04,ZAR,Regular,2024-09-20 17:31:18,2024-10-20 17:31:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-243071,USV,23.36,ZAR,Regular,2025-10-19 06:06:57,2025-11-19 06:06:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-809246,SHOP,18.46,ZAR,Regular,2024-03-24 20:04:56,2024-04-24 20:04:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-809246,CHK,19.57,ZAR,Promo,2025-03-09 23:25:12,2025-03-16 23:25:12,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-350038,C60,27.77,ZAR,Promo,2024-12-13 01:40:07,2024-12-20 01:40:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-350038,USV,29.44,ZAR,Promo,2025-10-24 21:14:46,2025-10-31 21:14:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-757812,SHOP,84.67,ZAR,Promo,2024-09-27 13:05:35,2024-10-04 13:05:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-757812,CHK,89.75,ZAR,Regular,2025-11-12 22:17:30,2025-12-12 22:17:30,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-217473,SHOP,15.24,ZAR,Regular,2024-05-14 06:17:09,2024-06-14 06:17:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-217473,USV,16.15,ZAR,Promo,2025-10-05 11:12:15,2025-10-12 11:12:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-786262,SHOP,14.97,ZAR,Promo,2024-05-05 09:20:15,2024-05-12 09:20:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-786262,SHOP,15.87,ZAR,Promo,2025-04-04 10:50:54,2025-04-11 10:50:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-101745,C60,19.58,ZAR,Promo,2024-03-10 21:11:56,2024-03-17 21:11:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-101745,C60,20.76,ZAR,Regular,2025-01-05 21:16:33,2025-02-05 21:16:33,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-174532,CHK,16.49,ZAR,Promo,2024-04-01 22:44:38,2024-04-08 22:44:38,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-174532,SHOP,17.48,ZAR,Promo,2025-06-10 17:49:40,2025-06-17 17:49:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-336437,SHOP,17.19,ZAR,Promo,2024-12-15 16:18:40,2024-12-22 16:18:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-336437,C60,18.22,ZAR,Promo,2025-06-26 12:23:56,2025-07-03 12:23:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-925610,SHOP,19.96,ZAR,Promo,2024-11-14 08:34:26,2024-11-21 08:34:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-925610,CHK,21.16,ZAR,Regular,2025-12-01 06:56:18,2026-01-01 06:56:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-684839,USV,99.78,ZAR,Promo,2024-09-27 17:04:29,2024-10-04 17:04:29,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-684839,C60,105.77,ZAR,Regular,2025-10-22 23:53:22,2025-11-22 23:53:22,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-716514,SHOP,27.9,ZAR,Promo,2024-09-21 23:44:29,2024-09-28 23:44:29,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-716514,SHOP,29.57,ZAR,Regular,2025-08-26 15:44:09,2025-09-26 15:44:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-716514,SHOP,29.57,ZAR,Regular,2025-08-26 15:44:09,2025-09-26 15:44:09,Shoprite X,2026-02-24 04:09:54,BATCH-20260224-01
SKU-983313,USV,94.1,ZAR,Promo,2024-06-02 20:12:51,2024-06-09 20:12:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-983313,USV,99.75,ZAR,Regular,2025-10-01 21:32:29,2025-11-01 21:32:29,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-582378,USV,19.02,ZAR,Regular,2024-04-22 04:03:19,2024-05-22 04:03:19,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
