product_sku,product_name,brand,division,category,pack_size,variant,standard_cost,supplier_name,source_system,load_timestamp,batch_id
SKU-176368,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,77.0,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-883032,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,30.94,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-262707,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,30.85,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-733946,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,82.75,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-174621,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,76.98,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-968539,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,22.6,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-599292,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,37.38,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-237382,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-499592,Doritos Sweet Chilli Pepper Chips,,Grocery Essentials,Snacks & Confectionery,145,,21.35,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-545587,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,23.05,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-281384,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,29.03,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-379650,Sunlight Dishwashing Liquid,Sunlight,Household,Cleaning Supplies,750,,35.51,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-312208,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,80.9,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-594996,Albany White Bread,Albany,Fresh Food,Bakery,1,,17.96,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-919224,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,93.95,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-945425,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,30.44,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-277978,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,77.3,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-970756,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,36.91,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-490806,Freshmark Onions,Freshmark,Fresh Food,Produce,1,,20.0,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-235228,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,18.18,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-274019,Sunlight Dishwashing Liquid,Sunlight,Household,Cleaning Supplies,750,,29.83,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-409414,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,46.74,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-862224,Lays Lightly Salted Chips,Lays,Grocery Essentials,Snacks & Confectionery,120,,20.94,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-396736,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,52.56,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-178083,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,36.71,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-582621,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,22.2,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-441289,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,96.71,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-935465,Cappy Orange Juice Blend,Cappy,,Drinks & Beverages,1.5,,29.94,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-682058,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,38.21,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-895906,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,31.0,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-723331,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,22.13,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-696954,Steakhouse Classic Beef T-Bone Steak,Steakhouse Classic,Fresh Food,Meat & Poultry,1,,118.19,Shoprite House Brand,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-248874,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,23.46,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-735167,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,39.23,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-243602,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,27.03,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-429155,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,21.76,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-646472,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,45.14,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-267453,ZZ2 Tomatoes,ZZ2,Fresh Food,Produce,1,,22.33,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-853727,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,13.12,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-760884,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,22.44,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-493805,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,33.6,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-308385,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,33.57,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-842805,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,90.51,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-428701,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,27.95,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-331317,Parmalat Cheddar Cheese,Parmalat,Fresh Food,Dairy & Eggs,400,,53.2,Parmalat,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-877714,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,30.05,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-588207,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,19.06,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-550518,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,56.38,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-346467,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,79.73,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-337009,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,25.97,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-572789,Lays Lightly Salted Chips,Lays,Grocery Essentials,Snacks & Confectionery,120,,21.32,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-488003,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,14.08,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-750065,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,100.01,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-281772,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,15.63,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-125767,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,33.27,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-465091,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,14.57,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-950968,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,32.39,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-651492,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,22.12,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-320410,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,36.83,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-309676,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,89.54,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-133077,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,21.25,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-530073,Steakhouse Classic Beef T-Bone Steak,Steakhouse Classic,Fresh Food,Meat & Poultry,1,,112.46,Shoprite House Brand,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-925739,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,13.34,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-802290,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,19.59,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-684709,Parmalat Cheddar Cheese,Parmalat,Fresh Food,Dairy & Eggs,400,,53.43,Parmalat,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-527089,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,18.53,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-386973,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,15.66,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-539295,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,15.48,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-630782,Steakhouse Classic Beef T-Bone Steak,Steakhouse Classic,Fresh Food,Meat & Poultry,1,,121.91,Shoprite House Brand,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-973737,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,84.72,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-426364,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,17.59,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-483642,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,19.37,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-999699,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,42.6,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-526371,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,33.06,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-526371,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,33.06,Clover SA,SAP_ERP,2026-02-24 04:09:54,BATCH-20260224-01
SKU-604352,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,34.77,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-524156,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,57.03,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-941592,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,29.41,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-123047,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,15.23,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-273684,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,33.44,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-694047,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,54.2,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-107023,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,22.99,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-879852,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,27.6,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-582402,Freshmark Apples,,Fresh Food,Produce,1.5,,23.13,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-937056,Steakhouse Classic Beef T-Bone Steak,Steakhouse Classic,Fresh Food,Meat & Poultry,1,,117.92,Shoprite House Brand,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-104087,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,85.4,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-830771,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,79.2,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-346549,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,16.91,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-799128,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,35.44,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-758381,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,29.1,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-713333,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,82.59,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-243464,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,89.53,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-991951,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,18.45,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-215076,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,85.65,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-215076,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,85.65,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-666810,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,33.77,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-982218,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,21.47,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-760711,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,21.25,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-516589,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,48.94,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-965801,Lays Lightly Salted Chips,Lays,Grocery Essentials,Snacks & Confectionery,120,,18.15,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-923184,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,48.78,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-157671,ZZ2 Tomatoes,ZZ2,Fresh Food,Produce,1,,21.9,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-256249,Freshmark Onions,Freshmark,Fresh Food,Produce,1,,18.93,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-713986,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,34.46,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-755311,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,33.45,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-980090,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,19.49,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-143577,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,23.46,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-527694,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,86.68,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-107196,Sunlight Dishwashing Liquid,Sunlight,Household,Cleaning Supplies,750,,31.35,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-573492,Blue Ribbon White Bread,Blue Ribbon,,Bakery,1,,14.37,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-113404,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,17.95,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-452224,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,57.74,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-345893,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,26.95,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-604725,Lays Lightly Salted Chips,Lays,Grocery Essentials,Snacks & Confectionery,120,,20.13,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-265917,Steakhouse Classic Beef T-Bone Steak,Steakhouse Classic,Fresh Food,Meat & Poultry,1,,128.18,Shoprite House Brand,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-749541,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,19.79,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-123069,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,18.2,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-341541,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,20.81,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-761478,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,90.47,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-492598,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,28.36,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-400219,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,35.04,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-966779,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,34.0,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-451039,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,49.36,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-170682,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,84.48,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-643693,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,15.6,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-141726,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,25.32,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-428422,Albany White Bread,Albany,Fresh Food,Bakery,1,,17.08,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-509419,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,17.72,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-545539,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,22.73,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-548615,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,24.76,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-381504,Freshmark Onions,Freshmark,Fresh Food,Produce,1,,19.73,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-194384,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,14.17,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-632428,Albany White Bread,Albany,Fresh Food,Bakery,1,,16.96,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-995730,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,51.85,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-441558,Parmalat Cheddar Cheese,Parmalat,Fresh Food,Dairy & Eggs,400,,55.46,Parmalat,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-220875,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,86.75,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-298424,Sunlight Dishwashing Liquid,Sunlight,Household,Cleaning Supplies,750,,31.05,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-255325,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,16.48,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-592992,Beacon Sweets Pack,,Grocery Essentials,Snacks & Confectionery,100,,16.79,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-300943,Freshmark Onions,Freshmark,Fresh Food,Produce,1,,18.23,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-893208,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,89.17,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-549919,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,48.46,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-643840,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,22.78,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-958542,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,22.98,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-587732,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,13.76,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-868455,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,51.37,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-713525,Parmalat Cheddar Cheese,Parmalat,Fresh Food,Dairy & Eggs,400,,50.17,Parmalat,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-783306,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,40.4,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-439689,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,85.78,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-120670,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,16.19,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-592483,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,19.7,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-797409,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,22.3,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-645549,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,18.45,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-804181,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,14.7,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-627149,Freshmark Onions,Freshmark,Fresh Food,Produce,1,,15.21,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
