order_date,customer_code,product_code,sold_quantity,gross_amount
2024-05-29,CUST-489396,SKU-415231,890,42595.4
2024-10-02,CUST-405633,SKU-145801,564,59857.32
2025-10-18,CUST-927812,SKU-395498,874,8748.74
2024-08-10,CUST-681122,SKU-625525,73,1795.8
2024-07-09,CUST-542164,SKU-550979,138,2112.78
2024-11-20,CUST-111233,SKU-531792,724,49376.8
2024-05-16,CUST-120960,SKU-720067,616,10958.64
2025-03-10,CUST-322776,SKU-764787,977,13238.35
2025-09-17,CUST-300751,SKU-520594,748,8100.84
2024-01-13,CUST-300751,SKU-763186,645,38609.7
2024-06-16,CUST-896510,SKU-924610,619,17059.64
2024-04-15,CUST-343116,SKU-376140,217,16433.41
2024-05-08,CUST-572713,SKU-335306,42,701.4
2025-06-29,CUST-540465,SKU-808578,79,3318.0
2024-10-25,CUST-105144,SKU-508596,528,6299.04
2024-08-08,CUST-397533,SKU-946237,662,24652.88
2024-11-19,CUST-666109,SKU-772079,927,31898.07
2024-06-11,CUST-609245,SKU-399283,270,16856.1
2024-07-14,CUST-578848,SKU-829827,998,17155.62
2024-08-28,CUST-536842,SKU-824275,210,1785.0
2024-03-24,CUST-184972,SKU-934107,116,3208.56
2025-10-15,CUST-139803,SKU-103774,718,9226.3
2024-10-11,CUST-509472,SKU-830036,467,5356.49
2025-06-13,CUST-889320,SKU-256709,780,83662.8
2024-01-28,CUST-540465,SKU-708501,102,2276.64
2025-03-29,CUST-111233,SKU-648094,806,8978.84
2025-09-06,CUST-629112,SKU-278819,568,5810.64
2025-06-25,CUST-111456,SKU-655008,185,4218.0
2024-05-31,CUST-491857,SKU-256709,898,90859.64
2024-09-09,CUST-578848,SKU-756120,488,14561.92
2024-05-07,CUST-870409,SKU-790615,408,15732.48
2024-03-09,CUST-152430,SKU-375684,657,18908.46
2024-08-14,CUST-555494,SKU-714173,487,18009.26
2025-02-02,CUST-811726,SKU-309831,638,8932.0
2025-06-26,CUST-860113,SKU-458196,652,6102.72
2025-06-03,CUST-230013,SKU-690774,869,25027.2
2025-04-01,CUST-279400,SKU-812068,291,64698.03
2024-03-07,CUST-944550,SKU-700203,918,9143.28
2024-12-23,CUST-433657,SKU-963959,640,13651.2
2025-06-11,CUST-279400,SKU-308756,196,6491.52
2024-03-31,CUST-203644,SKU-321282,714,9567.6
2025-07-26,CUST-153672,SKU-119440,20,312.8
2025-05-12,CUST-406065,SKU-170727,219,19298.28
2024-10-16,CUST-380051,SKU-975655,240,5512.8
2025-08-25,CUST-290319,SKU-899692,653,16527.43
2024-05-10,CUST-559960,SKU-137986,917,52993.43
2024-04-21,CUST-609226,SKU-824428,18,630.18
2024-11-21,CUST-777375,SKU-221842,265,2106.75
2025-04-09,CUST-854076,SKU-417497,777,17101.77
2024-06-03,CUST-562216,SKU-233528,656,22599.2
2025-04-20,CUST-840622,SKU-146281,706,50711.98
2024-10-03,CUST-614635,SKU-966676,490,19482.4
2024-09-06,CUST-597957,SKU-963959,567,12094.11
2024-10-25,CUST-882820,SKU-136801,237,11522.94
2025-01-25,CUST-114545,SKU-226847,480,24763.2
2024-11-20,CUST-471134,SKU-335080,971,13729.94
2025-12-11,CUST-536842,SKU-208397,214,10314.8
2024-10-28,CUST-572713,SKU-119440,673,9933.48
2024-11-20,CUST-242261,SKU-550979,846,12952.26
2024-03-22,CUST-691738,SKU-213023,371,4522.49
2024-08-29,CUST-578848,SKU-376006,183,2787.09
2025-01-12,CUST-164245,SKU-319335,793,15923.44
2025-07-08,CUST-135524,SKU-824578,89,1490.75
2025-12-30,CUST-135524,SKU-313577,595,17189.55
2024-10-22,CUST-343116,SKU-279967,599,3588.01
2024-11-06,CUST-736097,SKU-146281,601,40729.77
2025-04-22,CUST-977898,SKU-657810,286,7029.88
2024-01-27,CUST-840622,SKU-674487,646,6666.72
2024-11-23,CUST-272753,SKU-137986,732,42302.28
2025-08-06,CUST-556820,SKU-308756,66,2185.92
2024-10-13,CUST-622573,SKU-137986,246,14216.34
2025-11-21,CUST-954756,SKU-550904,183,4607.94
2025-08-26,CUST-279400,SKU-519834,794,8853.1
2025-10-19,CUST-466167,SKU-182039,721,66512.25
2025-01-09,CUST-345861,SKU-482027,200,4874.0
2025-01-07,CUST-807167,SKU-919995,753,51384.72
2025-12-11,CUST-669198,SKU-308756,204,6756.48
2024-01-02,CUST-473557,SKU-136511,16,324.16
2025-02-21,CUST-870409,SKU-286411,653,35209.76
2024-03-24,CUST-306552,SKU-487967,856,44417.84
2024-12-03,CUST-272753,SKU-529989,332,16437.32
2025-04-15,CUST-681122,SKU-484251,17,148.07
2024-03-31,CUST-288304,SKU-511500,443,38766.93
2024-06-17,CUST-673084,SKU-170727,432,35916.48
2025-11-06,CUST-618416,SKU-885511,522,9369.9
2024-01-06,CUST-403434,SKU-349228,774,11973.78
2025-01-24,CUST-454384,SKU-591727,403,11199.37
2025-09-20,CUST-614635,SKU-738984,967,31369.48
2024-03-15,CUST-954756,SKU-485660,831,16088.16
2025-11-27,CUST-256522,SKU-342501,864,79868.16
2024-06-24,CUST-184972,SKU-254689,595,17195.5
2024-02-20,CUST-631764,SKU-806421,779,14364.76
2025-01-10,CUST-242261,SKU-865711,548,39867.0
2024-06-02,CUST-622573,SKU-616256,891,23495.67
2024-02-20,CUST-582618,SKU-611040,542,36931.88
2025-10-09,CUST-707168,SKU-146281,160,11492.8
2024-11-04,CUST-119427,SKU-871748,202,1777.6
2025-03-30,CUST-533259,SKU-499380,653,144966.0
2024-05-05,CUST-724220,SKU-700170,32,537.6
2024-09-01,CUST-466167,SKU-806421,11,202.84
2024-04-20,CUST-527451,SKU-865711,171,11735.73
2024-07-28,CUST-547466,SKU-808370,763,13306.72
2025-06-02,CUST-403434,SKU-526685,29,310.3
2024-06-03,CUST-506220,SKU-534365,583,11473.44
2024-07-24,CUST-733299,SKU-377467,829,27680.31
2025-09-13,CUST-393182,SKU-785651,753,17499.72
2024-06-05,CUST-473557,SKU-788856,880,49640.8
2024-12-10,CUST-352572,SKU-567783,584,9922.16
2024-09-09,CUST-671935,SKU-297504,860,35965.2
2024-03-13,CUST-966619,SKU-429796,320,23462.4
2025-09-28,CUST-910480,SKU-757485,442,102893.18
2024-09-11,CUST-487875,SKU-136511,273,5530.98
2025-12-08,CUST-281848,SKU-830036,865,10518.4
2025-04-15,CUST-212872,SKU-171327,830,9727.6
2024-12-14,CUST-514975,SKU-886255,848,61844.64
2025-08-27,CUST-139803,SKU-485660,779,15985.08
2024-05-15,CUST-436962,SKU-245430,932,37149.52
2025-08-26,CUST-854076,SKU-410044,805,16446.15
2024-03-11,CUST-693901,SKU-836650,650,17693.0
2025-02-03,CUST-506220,SKU-301621,537,3474.39
2025-08-03,CUST-473241,SKU-484251,322,2804.62
2025-08-11,CUST-421904,SKU-433514,156,3357.12
2025-07-16,CUST-185190,SKU-541197,127,1464.31
2024-06-12,CUST-982083,SKU-177498,53,3047.5
2025-09-06,CUST-978371,SKU-463079,905,6199.25
2025-10-08,CUST-870409,SKU-963959,378,8546.58
2024-11-13,CUST-340708,SKU-786231,341,2980.34
2024-01-02,CUST-201908,SKU-351454,276,18837.0
2025-03-25,CUST-288304,SKU-541263,275,4320.25
2024-01-17,CUST-562216,SKU-166712,934,8321.94
2024-04-19,CUST-275116,SKU-466550,976,49092.8
2025-10-21,CUST-293316,SKU-627407,85,3333.7
2025-05-24,CUST-320445,SKU-578490,657,27088.11
2025-08-18,CUST-164245,SKU-201666,19,335.92
2024-07-18,CUST-288304,SKU-428792,663,131300.52
2024-03-24,CUST-625523,SKU-959975,709,7770.64
2025-10-18,CUST-504707,SKU-828284,493,5561.04
2024-04-25,CUST-129074,SKU-233434,661,8745.03
2024-03-16,CUST-614635,SKU-615285,413,39065.67
2025-11-13,CUST-669198,SKU-944361,22,492.36
2024-09-26,CUST-225893,SKU-409834,105,578.55
2024-09-29,CUST-225893,SKU-274107,79,2444.26
2024-04-30,CUST-518235,SKU-233528,121,4168.45
2024-01-29,CUST-974555,SKU-941341,731,31323.35
2025-07-17,CUST-810860,SKU-921265,745,24056.05
2024-07-20,CUST-212872,SKU-829165,144,1624.32
2024-05-06,CUST-120960,SKU-171327,323,3572.38
2024-09-05,CUST-209811,SKU-756897,436,5968.84
2024-11-13,CUST-489396,SKU-762039,337,71302.46
2025-09-13,CUST-272753,SKU-807324,373,8702.09
2025-05-06,CUST-629112,SKU-738984,276,8953.44
2024-02-06,CUST-259249,SKU-293545,636,25624.44
2024-08-07,CUST-698600,SKU-688080,709,19029.56
2025-03-30,CUST-514975,SKU-125267,288,6972.48
2024-08-31,CUST-351962,SKU-910855,432,11391.84
2024-02-17,CUST-260338,SKU-593695,760,35013.2
2024-05-07,CUST-471134,SKU-404958,894,5033.22
2025-08-29,CUST-410175,SKU-484825,185,8141.85
2024-03-08,CUST-774361,SKU-119278,393,21528.54
2025-09-06,CUST-222662,SKU-555219,712,10907.84
2025-11-01,CUST-449359,SKU-442635,342,8132.76
2024-03-23,CUST-184972,SKU-455118,409,2985.7
2024-05-25,CUST-148257,SKU-682744,708,5111.76
2024-11-10,CUST-673582,SKU-193448,393,6842.13
2024-01-30,CUST-279400,SKU-772229,676,64071.28
2025-08-25,CUST-148257,SKU-692585,397,33340.06
2024-06-20,CUST-666109,SKU-496338,495,9697.05
2024-02-25,CUST-212872,SKU-170727,521,43315.94
2025-08-18,CUST-253521,SKU-547040,948,56823.12
2024-09-07,CUST-260067,SKU-453129,447,13351.89
2025-08-09,CUST-351962,SKU-313577,976,28196.64
2025-02-09,CUST-345861,SKU-351865,453,41621.64
2025-01-22,CUST-597957,SKU-385135,226,5679.38
2025-07-18,CUST-649686,SKU-136511,543,11658.21
2024-06-16,CUST-856695,SKU-232209,584,12894.72
2024-07-18,CUST-342472,SKU-110136,424,8539.36
2025-05-15,CUST-201908,SKU-772229,941,94532.86
2025-06-08,CUST-448323,SKU-112294,503,8611.36
2025-09-25,CUST-716539,SKU-267616,584,7492.72
2025-09-27,CUST-421904,SKU-275745,931,24932.18
2025-02-19,CUST-648079,SKU-830036,23,279.68
2024-08-13,CUST-114545,SKU-692585,137,10854.51
2025-04-03,CUST-405633,SKU-232209,493,11536.2
2025-07-04,CUST-827324,SKU-765918,759,6800.64
2025-12-02,CUST-807167,SKU-121370,961,34951.57
2024-10-13,CUST-629112,SKU-221583,794,20445.5
2024-07-22,CUST-304484,SKU-474629,914,81199.76
2024-06-15,CUST-982083,SKU-351454,576,39312.0
2025-11-17,CUST-816130,SKU-625525,712,18568.96
2024-03-01,CUST-253521,SKU-129681,431,2435.15
2024-05-03,CUST-394574,SKU-846830,954,30003.3
2025-07-06,CUST-648792,SKU-905685,728,59026.24
2024-01-05,CUST-762014,SKU-832270,467,3264.33
2025-07-18,CUST-649686,SKU-125972,874,23073.6
2024-10-25,CUST-509472,SKU-865711,794,54492.22
2024-06-11,CUST-732792,SKU-670898,873,20899.62
2024-06-08,CUST-522837,SKU-518902,992,18064.32
2025-01-26,CUST-105144,SKU-962636,492,12260.64
2024-09-23,CUST-212872,SKU-508596,748,8923.64
2024-07-27,CUST-885127,SKU-813823,203,3948.35
2025-12-21,CUST-153672,SKU-140283,626,14498.16
2024-01-05,CUST-221031,SKU-824275,293,2490.5
2025-10-24,CUST-105144,SKU-682216,121,3907.09
2025-10-02,CUST-671935,SKU-266111,297,3127.41
2025-08-19,CUST-288266,SKU-946241,920,50931.2
2025-05-27,CUST-225893,SKU-890973,98,637.98
2025-01-23,CUST-649686,SKU-263520,48,1806.24
2025-01-06,CUST-275116,SKU-793328,995,13979.75
2024-06-03,CUST-673084,SKU-834144,375,5861.25
2024-05-18,CUST-199485,SKU-261886,738,23210.1
2025-07-14,CUST-288304,SKU-411015,243,6609.6
2024-09-20,CUST-345861,SKU-103863,539,30011.52
2025-05-25,CUST-533259,SKU-356798,852,64121.52
2024-05-07,CUST-724220,SKU-256872,208,17085.12
2024-05-23,CUST-597957,SKU-777317,188,4715.04
2024-09-20,CUST-331080,SKU-639418,460,75187.0
2025-06-12,CUST-185190,SKU-992252,299,8389.94
2024-08-07,CUST-777375,SKU-975655,293,6730.21
2024-03-11,CUST-592610,SKU-224895,782,19581.28
2024-04-30,CUST-406065,SKU-846531,689,8295.56
2025-10-21,CUST-870409,SKU-275178,400,4856.0
2025-05-05,CUST-433657,SKU-422149,885,11204.1
2025-07-15,CUST-351962,SKU-453129,157,4970.62
2024-11-23,CUST-870409,SKU-272950,129,17377.59
2024-09-15,CUST-929229,SKU-326456,317,6622.13
2024-04-23,CUST-374157,SKU-807098,930,54442.2
2025-02-08,CUST-691738,SKU-272688,320,19171.2
2024-07-30,CUST-260067,SKU-414058,772,13309.28
2024-10-06,CUST-509472,SKU-734633,699,21137.76
2024-07-31,CUST-129074,SKU-826607,42,2470.86
2025-07-30,CUST-511720,SKU-515467,531,8926.11
2025-09-13,CUST-882820,SKU-912744,378,15101.1
2025-06-02,CUST-867794,SKU-912744,517,20654.15
2025-06-15,CUST-540465,SKU-857592,772,43054.44
2024-12-21,CUST-693415,SKU-125810,516,12967.08
2024-10-31,CUST-529855,SKU-283842,392,4174.8
2024-08-29,CUST-343116,SKU-331699,842,9733.52
2024-01-01,CUST-540465,SKU-410044,499,9615.73
2024-08-09,CUST-854076,SKU-672744,690,125697.3
2024-11-16,CUST-471134,SKU-676757,625,16456.25
2025-03-22,CUST-746459,SKU-920596,142,4668.96
2025-01-17,CUST-119427,SKU-316643,523,12117.91
2024-02-14,CUST-707168,SKU-263942,721,22826.86
2024-03-05,CUST-436962,SKU-591806,37,654.53
2024-07-24,CUST-345089,SKU-809245,194,1823.6
2024-12-02,CUST-290914,SKU-678643,336,5554.08
2024-04-21,CUST-374157,SKU-766669,256,3471.36
2024-10-23,CUST-540465,SKU-824504,509,33156.26
2024-06-17,CUST-716539,SKU-391173,702,17999.28
2024-05-11,CUST-342472,SKU-135086,469,5365.36
2024-12-05,CUST-304484,SKU-862533,475,10473.75
2024-11-04,CUST-671782,SKU-784713,902,44261.14
2024-08-26,CUST-651864,SKU-388833,884,71480.24
2024-06-01,CUST-742268,SKU-135086,285,3260.4
2024-06-13,CUST-698600,SKU-272950,14,1885.94
2025-07-18,CUST-742268,SKU-704798,135,3777.3
2024-05-19,CUST-807167,SKU-701356,95,3316.45
2024-01-05,CUST-910480,SKU-256872,144,11828.16
2024-02-22,CUST-445919,SKU-962636,923,21699.73
2024-12-01,CUST-536842,SKU-214946,117,1201.59
2024-05-27,CUST-343717,SKU-934107,531,14687.46
2025-10-31,CUST-342534,SKU-220049,814,11176.22
2025-08-11,CUST-316733,SKU-798013,503,4828.8
2025-05-03,CUST-770551,SKU-308756,202,6690.24
2024-01-19,CUST-562216,SKU-957650,221,5396.82
2024-08-11,CUST-448323,SKU-182039,370,32201.1
2025-03-02,CUST-345861,SKU-313430,14,211.82
2024-03-10,CUST-473557,SKU-935285,463,5171.71
2024-09-28,CUST-673084,SKU-757485,924,202919.64
2025-05-14,CUST-848316,SKU-526685,126,1348.2
2024-05-12,CUST-693415,SKU-518902,70,1274.7
2025-10-18,CUST-561237,SKU-415530,191,16649.47
2025-11-27,CUST-929229,SKU-654876,116,4837.2
2024-01-03,CUST-625523,SKU-466844,789,7700.64
2025-06-07,CUST-514975,SKU-747235,67,1346.03
2025-10-28,CUST-233948,SKU-858002,339,5983.35
2024-01-25,CUST-210939,SKU-246398,110,17979.5
2025-01-10,CUST-200534,SKU-359787,963,26713.62
2025-03-11,CUST-682747,SKU-580231,418,19516.42
2025-11-02,CUST-490601,SKU-249481,604,1950.92
2024-07-20,CUST-316733,SKU-433514,988,20056.4
2024-05-14,CUST-555494,SKU-522220,521,53959.97
2025-12-07,CUST-651864,SKU-200531,717,14841.9
2024-09-01,CUST-568648,SKU-116083,983,33225.4
2025-06-09,CUST-757111,SKU-498178,895,57315.8
2025-04-28,CUST-288304,SKU-397873,896,24935.68
2025-12-02,CUST-473241,SKU-766669,646,9283.02
2024-11-04,CUST-870409,SKU-270853,864,11759.04
2025-10-20,CUST-681122,SKU-326456,359,7948.26
2024-01-10,CUST-966619,SKU-708501,904,20177.28
2025-06-27,CUST-454384,SKU-730587,180,8308.8
2024-06-14,CUST-822914,SKU-183315,461,13055.52
2025-06-15,CUST-259249,SKU-785651,797,18522.28
2024-09-29,CUST-511720,SKU-616256,336,8860.32
2024-02-29,CUST-105144,SKU-615285,875,82766.25
2024-06-17,CUST-311989,SKU-317887,815,44637.55
2025-09-23,CUST-582618,SKU-736735,267,30838.5
2024-07-30,CUST-629112,SKU-146281,826,55978.02
2025-06-18,CUST-518158,SKU-553516,238,3941.28
2025-12-15,CUST-651864,SKU-161590,805,9708.3
2024-08-31,CUST-710722,SKU-888217,857,11655.2
2025-02-26,CUST-340708,SKU-182039,290,26752.5
2024-08-13,CUST-343116,SKU-996213,748,29987.32
2025-05-31,CUST-103165,SKU-986263,909,41741.28
2024-03-21,CUST-800282,SKU-724203,728,146378.96
2025-02-11,CUST-681122,SKU-293545,88,3758.48
2024-01-01,CUST-487875,SKU-960684,973,15859.9
2025-02-11,CUST-514975,SKU-840158,333,29080.89
2024-06-06,CUST-424539,SKU-101384,623,102140.85
2025-02-21,CUST-260338,SKU-632645,874,39522.28
2025-03-20,CUST-290319,SKU-462069,141,5130.99
2024-07-23,CUST-651864,SKU-604699,485,2691.75
2024-01-11,CUST-885127,SKU-395498,514,4852.16
2024-03-17,CUST-746459,SKU-389768,939,19371.57
2024-01-27,CUST-465475,SKU-867546,101,3328.96
2024-12-20,CUST-936794,SKU-108650,413,5856.34
2024-02-01,CUST-671782,SKU-884277,909,10953.45
2024-02-22,CUST-224501,SKU-397873,424,11130.0
2024-11-14,CUST-671782,SKU-272688,429,24247.08
2024-08-13,CUST-148257,SKU-409834,459,2529.09
2024-01-14,CUST-698600,SKU-428180,146,3452.9
2025-01-17,CUST-352572,SKU-718980,795,20900.55
2025-11-01,CUST-153672,SKU-706188,380,6061.0
2024-05-24,CUST-578848,SKU-263449,662,23520.86
2025-03-08,CUST-605893,SKU-108650,46,691.38
2024-10-11,CUST-200534,SKU-655792,18,280.44
2024-07-08,CUST-436962,SKU-611040,409,27869.26
2025-12-24,CUST-555494,SKU-716983,85,3924.45
2025-12-27,CUST-135524,SKU-801567,920,13533.2
2024-06-30,CUST-484797,SKU-453129,851,25419.37
2024-01-05,CUST-529855,SKU-750341,146,4577.1
2024-08-11,CUST-781821,SKU-407011,821,16723.77
2024-10-27,CUST-854076,SKU-544137,443,13245.7
2025-02-15,CUST-870409,SKU-707946,735,160428.45
2024-11-20,CUST-403434,SKU-175287,79,1222.13
2024-05-16,CUST-978371,SKU-821936,804,26901.84
2025-10-10,CUST-349540,SKU-142916,890,23398.1
2024-01-13,CUST-448323,SKU-739314,108,1317.6
2024-03-25,CUST-504707,SKU-899596,318,11966.34
2025-02-05,CUST-152430,SKU-632339,389,13229.89
2024-01-03,CUST-394574,SKU-709626,729,28328.94
2025-07-30,CUST-337994,SKU-200531,654,13537.8
2024-12-12,CUST-514975,SKU-885549,430,31781.3
2025-09-30,CUST-849242,SKU-627407,852,33415.44
2025-11-18,CUST-671782,SKU-793328,656,9216.8
2024-05-05,CUST-166698,SKU-140283,190,4151.5
2024-05-20,CUST-762014,SKU-266111,494,4905.42
2024-03-08,CUST-691738,SKU-934351,678,123904.5
2024-10-16,CUST-547466,SKU-442635,991,22228.13
2025-09-11,CUST-849280,SKU-398612,102,6319.92
2025-07-12,CUST-556174,SKU-613134,901,107750.59
2024-04-23,CUST-882820,SKU-708501,668,14909.76
2025-09-27,CUST-503641,SKU-413586,901,28327.44
2024-03-08,CUST-306552,SKU-684353,401,27829.4
2025-02-11,CUST-424539,SKU-821183,762,122346.72
2024-04-19,CUST-987680,SKU-629405,531,8692.47
2024-06-30,CUST-673582,SKU-108740,175,2558.5
2024-10-04,CUST-311989,SKU-700101,336,22774.08
2024-12-06,CUST-490601,SKU-356822,381,1809.75
2024-01-16,CUST-775246,SKU-496845,453,24507.3
2025-10-07,CUST-536842,SKU-674695,576,30533.76
2025-09-13,CUST-673084,SKU-343916,308,4838.68
2025-04-03,CUST-770551,SKU-808522,204,7468.44
2024-04-20,CUST-340708,SKU-549696,812,26373.76
2024-11-30,CUST-522837,SKU-455334,210,1665.3
2024-05-11,CUST-548218,SKU-772229,405,38385.9
2024-08-15,CUST-164245,SKU-719014,645,13635.3
2024-07-20,CUST-342472,SKU-747108,832,41000.96
2025-01-11,CUST-514975,SKU-131918,285,3571.05
2024-07-31,CUST-185190,SKU-462983,355,9119.95
2025-09-01,CUST-281848,SKU-285017,472,6348.4
2025-03-24,CUST-272753,SKU-572185,778,148131.2
2025-10-14,CUST-572713,SKU-676539,260,6585.8
2025-05-02,CUST-910480,SKU-570210,397,4224.08
2024-04-14,CUST-275116,SKU-375684,629,18102.62
2025-01-22,CUST-832187,SKU-616256,705,19704.75
2024-07-25,CUST-260067,SKU-103863,933,51949.44
2025-01-06,CUST-860113,SKU-482332,866,4295.36
2025-10-13,CUST-279400,SKU-229557,690,56745.6
2025-10-07,CUST-120960,SKU-867546,762,26624.28
2024-04-07,CUST-651864,SKU-687182,182,4639.18
2025-08-23,CUST-343116,SKU-568584,21,656.67
2025-08-04,CUST-306552,SKU-676539,664,16819.12
2024-10-18,CUST-275551,SKU-840386,992,64212.16
2025-04-08,CUST-343116,SKU-991211,179,2429.03
2024-10-10,CUST-774361,SKU-126637,723,11184.81
2024-08-28,CUST-666109,SKU-963959,895,19090.35
2024-03-19,CUST-311989,SKU-657754,515,73505.95
2025-06-30,CUST-944550,SKU-719505,495,35323.2
2025-06-14,CUST-343717,SKU-474779,950,48203.0
2025-01-12,CUST-992478,SKU-719505,792,56517.12
2024-04-11,CUST-896510,SKU-493362,199,8475.41
2025-12-09,CUST-560126,SKU-983084,668,9512.32
2025-06-12,CUST-337994,SKU-889210,238,5426.4
2024-12-11,CUST-225893,SKU-992252,876,23187.72
2025-09-24,CUST-860113,SKU-934351,314,60828.08
2024-11-17,CUST-282481,SKU-836618,753,17514.78
2024-09-11,CUST-227478,SKU-385865,54,5098.14
2025-01-01,CUST-287569,SKU-638425,976,22057.6
2025-11-17,CUST-309518,SKU-367794,754,18842.46
2024-06-28,CUST-950026,SKU-812230,82,298.48
2025-12-02,CUST-320445,SKU-349947,110,8324.8
2024-10-01,CUST-560126,SKU-578490,111,4317.9
2025-05-20,CUST-746459,SKU-308752,680,70699.6
2024-08-15,CUST-345861,SKU-676064,695,38190.25
2025-07-14,CUST-135524,SKU-242510,84,595.56
2025-02-17,CUST-504617,SKU-625615,682,17172.76
2025-04-23,CUST-622573,SKU-886255,120,9277.2
2024-05-05,CUST-629112,SKU-490189,245,17429.3
2025-11-23,CUST-287569,SKU-499380,31,6882.0
2024-03-12,CUST-493052,SKU-921265,844,25708.24
2025-03-04,CUST-555494,SKU-109353,167,13582.11
2025-12-08,CUST-112503,SKU-843736,625,23831.25
2024-09-22,CUST-111233,SKU-954150,890,39738.5
2024-07-16,CUST-221847,SKU-522020,659,31935.14
2025-10-06,CUST-972086,SKU-347176,44,1177.44
2024-05-10,CUST-746459,SKU-484251,176,1446.72
2025-04-05,CUST-693415,SKU-678643,570,9986.4
2024-07-17,CUST-287569,SKU-719014,57,1204.98
2024-07-09,CUST-514975,SKU-640233,972,73473.48
2024-08-28,CUST-840622,SKU-965193,989,35386.42
2024-07-02,CUST-139803,SKU-270066,96,9662.4
2025-10-05,CUST-320445,SKU-718385,622,3427.22
2025-03-26,CUST-331080,SKU-414583,654,8037.66
2025-11-29,CUST-529855,SKU-975655,429,10441.86
2024-07-02,CUST-224501,SKU-135086,259,2962.96
2024-06-22,CUST-260338,SKU-487967,992,51474.88
2024-12-26,CUST-506220,SKU-197835,812,127272.88
2024-08-19,CUST-200534,SKU-715148,16,202.24
2025-12-24,CUST-331080,SKU-645626,200,5768.0
2024-11-29,CUST-936794,SKU-137203,192,4256.64
2024-01-10,CUST-827324,SKU-599351,905,42996.55
2024-05-17,CUST-471134,SKU-647665,779,29150.18
2025-05-20,CUST-166698,SKU-474779,835,42367.9
2025-12-08,CUST-148257,SKU-700170,381,6785.61
2024-03-09,CUST-681122,SKU-889210,514,11051.0
2024-11-15,CUST-471134,SKU-569458,410,6437.0
2025-02-05,CUST-673582,SKU-824275,292,2630.92
2024-11-24,CUST-511720,SKU-388776,249,10221.45
2025-04-12,CUST-827741,SKU-740530,994,64828.68
2025-11-30,CUST-609245,SKU-696099,85,3632.05
2024-02-17,CUST-282481,SKU-833433,269,12833.99
2024-12-10,CUST-352572,SKU-309188,647,123072.34
2024-07-24,CUST-290319,SKU-171327,260,2875.6
2024-06-27,CUST-646694,SKU-706188,661,9948.05
2025-01-25,CUST-343717,SKU-239453,799,17617.95
2025-07-02,CUST-882820,SKU-474629,36,3390.12
2024-05-28,CUST-889320,SKU-674695,571,28555.71
2025-07-26,CUST-707168,SKU-550462,886,117235.52
2024-03-12,CUST-489396,SKU-131918,111,1312.02
2025-02-23,CUST-978371,SKU-406674,45,905.85
2024-01-20,CUST-972086,SKU-356822,446,2118.5
2024-07-14,CUST-352572,SKU-667556,310,3670.4
2024-05-21,CUST-421904,SKU-984733,866,43343.3
2024-10-08,CUST-352572,SKU-429413,249,45385.23
2025-11-17,CUST-290319,SKU-279967,942,5981.7
