date,customer_code,product_code,sold_quantity
2026-01-24,CUST82868SA,PROD496564SA,20
2026-01-08,CUST96446SA,PROD260247SA,25
2026-01-05,CUST816808SA,PROD104555SA,6
2026-01-25,CUST477450SA,PROD475435SA,22
2026-01-31,CUST128594SA,PROD699287SA,30
2026-02-17,CUST86702SA,PROD442374SA,25
2026-01-31,CUST486462SA,PROD104555SA,2
2026-01-18,CUST324065SA,PROD829090SA,5
2026-02-04,CUST58840SA,PROD475435SA,26
2026-01-06,CUST264679SA,PROD287936SA,16
2026-01-12,CUST338273SA,PROD970733SA,18
2026-02-08,CUST840247SA,PROD226441SA,25
2026-01-18,CUST757065SA,PROD1773SA,29
2026-01-22,CUST589849SA,PROD800581SA,7
2026-01-02,CUST737449SA,PROD891014SA,13
2026-01-18,CUST562728SA,PROD201158SA,5
2026-01-13,CUST615519SA,PROD562636SA,2
2026-01-24,CUST845619SA,PROD252572SA,15
2026-01-28,CUST713449SA,PROD444154SA,18
2026-02-04,CUST807236SA,PROD870127SA,7
2026-01-28,CUST398343SA,PROD155539SA,18
2026-01-18,CUST361264SA,PROD1773SA,24
2026-01-23,CUST570557SA,PROD456732SA,28
2026-02-10,CUST706866SA,PROD267729SA,30
2026-02-12,CUST380211SA,PROD331535SA,6
2026-01-04,CUST414913SA,PROD720892SA,5
2026-01-23,CUST969051SA,PROD825206SA,27
2026-01-13,CUST620970SA,PROD551640SA,12
2026-01-23,CUST787842SA,PROD493152SA,25
2026-02-01,CUST203322SA,PROD571015SA,13
2026-02-05,CUST668480SA,PROD418801SA,29
2026-01-01,CUST562728SA,PROD680776SA,28
2026-01-18,CUST429008SA,PROD364069SA,20
2026-01-12,CUST361551SA,PROD733723SA,24
2026-01-04,CUST829504SA,PROD578856SA,18
2026-02-10,CUST474001SA,PROD563750SA,7
2026-01-26,CUST994623SA,PROD687277SA,16
2026-02-07,CUST724042SA,PROD738797SA,5
2026-01-31,CUST77558SA,PROD230283SA,11
2026-01-21,CUST616126SA,PROD26240SA,11
2026-01-06,CUST755638SA,PROD754717SA,17
2026-02-02,CUST377114SA,PROD310636SA,2
2026-02-10,CUST588861SA,PROD79688SA,5
2026-01-09,CUST734764SA,PROD539131SA,2
2026-01-10,CUST324065SA,PROD928463SA,16
2026-01-10,CUST659827SA,PROD291773SA,2
2026-01-28,CUST206647SA,PROD348588SA,27
2026-01-20,CUST186266SA,PROD607040SA,16
2026-01-26,CUST365219SA,PROD356385SA,23
2026-01-29,CUST245517SA,PROD894905SA,2
2026-01-18,CUST231780SA,PROD61324SA,20
2026-02-05,CUST303042SA,PROD900104SA,1
2026-02-15,CUST76054SA,PROD799550SA,7
2026-02-02,CUST892400SA,PROD578856SA,30
2026-02-13,CUST242675SA,PROD230283SA,3
2026-01-23,CUST384123SA,PROD14338SA,21
2026-01-03,CUST467773SA,PROD512262SA,18
2026-02-06,CUST626543SA,PROD944986SA,29
2026-01-21,CUST53642SA,PROD382584SA,12
2026-02-08,CUST435810SA,PROD1773SA,2
2026-02-10,CUST660914SA,PROD454582SA,9
2026-01-26,CUST863274SA,PROD800581SA,24
2026-01-04,CUST615388SA,PROD316282SA,10
2026-01-04,CUST94641SA,PROD98246SA,7
2026-02-17,CUST365219SA,PROD101639SA,4
2026-01-05,CUST998345SA,PROD623939SA,8
2026-01-27,CUST746925SA,PROD98246SA,7
2026-01-10,CUST422842SA,PROD292136SA,22
2026-01-13,CUST401583SA,PROD929181SA,21
2026-02-16,CUST334198SA,PROD680776SA,18
2026-02-06,CUST730729SA,PROD754717SA,14
2026-02-06,CUST77077SA,PROD54615SA,25
2026-02-01,CUST436548SA,PROD289930SA,12
2026-02-03,CUST588132SA,PROD3717SA,23
2026-02-02,CUST543998SA,PROD48458SA,29
2026-01-06,CUST184654SA,PROD785339SA,26
2026-01-09,CUST919809SA,PROD79688SA,13
2026-01-25,CUST659104SA,PROD803035SA,22
2026-01-08,CUST327704SA,PROD968790SA,20
2026-01-22,CUST523125SA,PROD493152SA,12
2026-02-14,CUST916976SA,PROD944986SA,18
2026-02-18,CUST777722SA,PROD104555SA,11
2026-02-11,CUST298384SA,PROD351470SA,14
2026-02-07,CUST716SA,PROD974036SA,14
2026-02-10,CUST660351SA,PROD783300SA,11
2026-01-30,CUST35207SA,PROD699287SA,19
2026-01-27,CUST375691SA,PROD779779SA,13
2026-02-07,CUST93806SA,PROD113668SA,30
2026-02-06,CUST988052SA,PROD47549SA,12
2026-02-17,CUST660914SA,PROD351470SA,15
2026-02-17,CUST713145SA,PROD876638SA,1
2026-02-05,CUST471578SA,PROD232311SA,10
2026-01-30,CUST436774SA,PROD687277SA,17
2026-01-07,CUST285192SA,PROD364069SA,29
2026-01-15,CUST467676SA,PROD586075SA,10
2026-02-18,CUST324065SA,PROD839482SA,7
2026-02-11,CUST411987SA,PROD562275SA,1
2026-02-07,CUST988052SA,PROD993620SA,23
2026-02-10,CUST790371SA,PROD187241SA,30
2026-01-28,CUST31064SA,PROD72306SA,18
2026-01-28,CUST391329SA,PROD672875SA,19
2026-01-08,CUST711444SA,PROD199869SA,2
2026-01-23,CUST517033SA,PROD14338SA,5
2026-01-07,CUST453633SA,PROD435970SA,12
2026-02-13,CUST305986SA,PROD121761SA,8
2026-01-12,CUST8574SA,PROD958449SA,26
2026-01-15,CUST343187SA,PROD178240SA,19
2026-01-20,CUST314849SA,PROD651051SA,30
2026-01-11,CUST395489SA,PROD34225SA,3
2026-02-05,CUST807236SA,PROD532496SA,26
2026-01-24,CUST520226SA,PROD56837SA,16
2026-02-10,CUST27560SA,PROD496171SA,23
2026-02-04,CUST45814SA,PROD668854SA,27
2026-02-14,CUST436802SA,PROD825206SA,20
2026-02-01,CUST303042SA,PROD984668SA,2
2026-02-05,CUST845106SA,PROD622503SA,19
2026-01-19,CUST136074SA,PROD184171SA,25
2026-01-03,CUST216092SA,PROD208894SA,25
2026-01-17,CUST380211SA,PROD739945SA,29
2026-02-10,CUST407286SA,PROD117308SA,14
2026-02-15,CUST443940SA,PROD753240SA,4
2026-02-12,CUST986859SA,PROD287936SA,8
2026-02-06,CUST388712SA,PROD113668SA,28
2026-01-30,CUST421818SA,PROD496171SA,1
2026-02-01,CUST710380SA,PROD617024SA,21
2026-01-19,CUST506222SA,PROD280746SA,10
2026-01-26,CUST892247SA,PROD199869SA,11
2026-01-27,CUST181162SA,PROD914759SA,5
2026-01-17,CUST939394SA,PROD668854SA,23
2026-01-11,CUST205837SA,PROD251516SA,2
2026-02-03,CUST226130SA,PROD184171SA,13
2026-02-17,CUST755303SA,PROD633039SA,25
2026-01-30,CUST123967SA,PROD769440SA,17
2026-01-05,CUST816964SA,PROD174389SA,14
2026-01-15,CUST770899SA,PROD641390SA,13
2026-01-08,CUST810065SA,PROD454582SA,11
2026-01-05,CUST675933SA,PROD200845SA,19
2026-02-06,CUST928818SA,PROD52657SA,18
2026-01-20,CUST354366SA,PROD592683SA,3
2026-01-20,CUST253690SA,PROD116970SA,14
2026-02-07,CUST838338SA,PROD245884SA,5
2026-02-07,CUST668169SA,PROD607040SA,16
2026-01-28,CUST713341SA,PROD393049SA,16
2026-01-20,CUST153557SA,PROD709570SA,19
2026-01-10,CUST484045SA,PROD754717SA,20
2026-02-18,CUST797615SA,PROD499380SA,17
2026-01-13,CUST877633SA,PROD964047SA,3
2026-01-14,CUST523850SA,PROD232311SA,14
2026-01-16,CUST668480SA,PROD813373SA,30
2026-01-29,CUST326053SA,PROD638551SA,4
2026-02-02,CUST89772SA,PROD653534SA,14
2026-01-18,CUST599743SA,PROD393049SA,7
2026-01-16,CUST581687SA,PROD364069SA,20
2026-02-02,CUST581687SA,PROD264742SA,25
2026-01-15,CUST549395SA,PROD709570SA,12
2026-01-31,CUST628437SA,PROD996971SA,26
2026-01-22,CUST865322SA,PROD570913SA,5
2026-01-22,CUST17007SA,PROD439898SA,30
2026-02-10,CUST979981SA,PROD278258SA,7
2026-02-03,CUST663121SA,PROD651332SA,5
2026-02-07,CUST367121SA,PROD382584SA,28
2026-01-05,CUST931230SA,PROD103225SA,24
2026-01-03,CUST699891SA,PROD860394SA,20
2026-02-15,CUST580096SA,PROD829090SA,28
2026-02-10,CUST231780SA,PROD936021SA,10
2026-01-01,CUST89772SA,PROD803035SA,23
2026-02-09,CUST549395SA,PROD164136SA,10
2026-01-23,CUST847312SA,PROD929181SA,1
2026-01-17,CUST681113SA,PROD418801SA,24
2026-01-27,CUST482087SA,PROD351470SA,7
2026-01-27,CUST897734SA,PROD778967SA,25
2026-01-13,CUST938347SA,PROD785339SA,16
2026-01-31,CUST171790SA,PROD733723SA,5
2026-02-04,CUST737449SA,PROD89771SA,22
2026-01-01,CUST154887SA,PROD444154SA,19
2026-02-14,CUST810065SA,PROD813373SA,17
2026-01-03,CUST395489SA,PROD262829SA,6
2026-01-03,CUST713145SA,PROD63918SA,7
2026-02-08,CUST676234SA,PROD356778SA,20
2026-01-14,CUST713449SA,PROD117308SA,15
2026-02-02,CUST323331SA,PROD101639SA,1
2026-01-04,CUST128473SA,PROD417479SA,22
2026-01-14,CUST286544SA,PROD296578SA,28
2026-02-14,CUST143167SA,PROD964047SA,12
2026-02-12,CUST832463SA,PROD908959SA,1
2026-01-15,CUST77289SA,PROD616113SA,29
2026-02-01,CUST628437SA,PROD54615SA,8
2026-02-18,CUST375691SA,PROD672642SA,17
2026-02-17,CUST68804SA,PROD996971SA,4
2026-02-14,CUST919809SA,PROD397887SA,16
2026-02-12,CUST777722SA,PROD397887SA,18
2026-01-05,CUST649253SA,PROD974036SA,7
2026-01-25,CUST207356SA,PROD800581SA,15
2026-01-28,CUST424707SA,PROD147594SA,23
2026-01-02,CUST144283SA,PROD456732SA,8
2026-02-15,CUST451533SA,PROD995740SA,10
2026-01-17,CUST832463SA,PROD727369SA,13
2026-02-06,CUST588132SA,PROD601949SA,1
2026-01-17,CUST249556SA,PROD224130SA,12
2026-01-18,CUST76517SA,PROD829090SA,10
2026-01-12,CUST186080SA,PROD947308SA,17
2026-01-14,CUST872176SA,PROD48458SA,2
2026-01-31,CUST986859SA,PROD23005SA,29
2026-01-19,CUST385709SA,PROD8491SA,27
2026-02-18,CUST902874SA,PROD381913SA,18
2026-02-16,CUST567851SA,PROD618849SA,8
2026-01-08,CUST147475SA,PROD63556SA,29
2026-01-20,CUST31064SA,PROD992842SA,5
2026-01-05,CUST778586SA,PROD439486SA,13
2026-01-26,CUST822615SA,PROD617024SA,22
2026-01-31,CUST298384SA,PROD259947SA,21
2026-02-03,CUST581478SA,PROD993620SA,14
2026-01-12,CUST755638SA,PROD104555SA,5
2026-01-21,CUST865322SA,PROD763934SA,10
2026-02-14,CUST558136SA,PROD700305SA,11
2026-01-23,CUST759782SA,PROD26240SA,5
2026-01-11,CUST16418SA,PROD297571SA,5
2026-01-29,CUST889894SA,PROD388162SA,22
2026-02-09,CUST97874SA,PROD993620SA,28
2026-01-07,CUST356717SA,PROD843298SA,23
2026-02-04,CUST447080SA,PROD287936SA,17
2026-02-14,CUST936516SA,PROD234053SA,14
2026-02-18,CUST430764SA,PROD651051SA,25
2026-01-08,CUST380211SA,PROD747581SA,30
2026-01-28,CUST534273SA,PROD840886SA,6
2026-01-16,CUST853266SA,PROD876638SA,18
2026-01-27,CUST993702SA,PROD968790SA,24
2026-01-06,CUST749014SA,PROD874190SA,11
2026-02-11,CUST91884SA,PROD767460SA,5
2026-02-05,CUST201603SA,PROD483550SA,25
2026-01-16,CUST208727SA,PROD778967SA,14
2026-02-17,CUST757997SA,PROD536265SA,10
2026-01-22,CUST834908SA,PROD230283SA,30
2026-02-10,CUST250786SA,PROD423389SA,21
2026-02-15,CUST801280SA,PROD686508SA,9
2026-01-08,CUST916057SA,PROD382584SA,7
2026-01-06,CUST713341SA,PROD190672SA,6
2026-01-02,CUST600534SA,PROD22056SA,20
2026-01-31,CUST395019SA,PROD551640SA,20
2026-01-28,CUST482087SA,PROD98246SA,8
2026-01-30,CUST369412SA,PROD8491SA,8
2026-02-03,CUST998345SA,PROD532496SA,12
2026-01-04,CUST763214SA,PROD759359SA,25
2026-01-24,CUST314313SA,PROD71744SA,17
2026-02-11,CUST776880SA,PROD417479SA,16
2026-02-04,CUST565990SA,PROD291773SA,12
2026-01-10,CUST810065SA,PROD214181SA,13
2026-01-25,CUST235445SA,PROD844657SA,5
2026-01-09,CUST796483SA,PROD778967SA,8
2026-01-02,CUST808206SA,PROD993795SA,25
2026-02-17,CUST414812SA,PROD264742SA,30
2026-01-14,CUST712711SA,PROD165649SA,14
2026-01-11,CUST555178SA,PROD459381SA,22
2026-02-18,CUST409420SA,PROD562636SA,25
2026-01-11,CUST305986SA,PROD149811SA,6
2026-02-15,CUST840010SA,PROD992842SA,15
2026-02-12,CUST243420SA,PROD608093SA,16
2026-02-03,CUST689237SA,PROD744261SA,28
2026-01-23,CUST845372SA,PROD677278SA,8
2026-01-21,CUST27560SA,PROD757537SA,25
2026-01-03,CUST775520SA,PROD759359SA,24
2026-02-10,CUST125200SA,PROD578856SA,24
2026-01-16,CUST716SA,PROD227823SA,20
2026-02-16,CUST999716SA,PROD156445SA,19
2026-01-30,CUST838338SA,PROD459381SA,17
2026-02-01,CUST170341SA,PROD831450SA,23
2026-02-08,CUST603727SA,PROD783300SA,17
2026-01-06,CUST601334SA,PROD208894SA,15
2026-02-10,CUST512573SA,PROD750800SA,2
2026-02-13,CUST278095SA,PROD953813SA,8
2026-01-26,CUST280329SA,PROD316282SA,13
2026-02-18,CUST222182SA,PROD533590SA,2
2026-01-28,CUST629371SA,PROD923634SA,17
2026-02-07,CUST422842SA,PROD840886SA,2
2026-01-10,CUST46385SA,PROD62535SA,15
2026-01-20,CUST558136SA,PROD843298SA,10
2026-02-07,CUST147475SA,PROD398468SA,10
2026-01-23,CUST395019SA,PROD582789SA,14
2026-01-15,CUST649253SA,PROD227823SA,30
2026-01-03,CUST328930SA,PROD660021SA,17
2026-02-14,CUST656401SA,PROD8491SA,15
2026-02-10,CUST603656SA,PROD521841SA,15
2026-01-05,CUST432424SA,PROD876638SA,17
2026-01-06,CUST240068SA,PROD78463SA,25
2026-01-29,CUST816964SA,PROD631262SA,29
2026-02-04,CUST730729SA,PROD971524SA,5
2026-01-20,CUST588861SA,PROD580238SA,11
2026-01-23,CUST328399SA,PROD63918SA,6
2026-01-23,CUST749014SA,PROD262829SA,29
2026-02-04,CUST615519SA,PROD642412SA,7
2026-02-13,CUST436774SA,PROD287936SA,3
2026-01-13,CUST774568SA,PROD230283SA,23
2026-02-01,CUST880690SA,PROD117308SA,23
2026-02-09,CUST655993SA,PROD483550SA,23
2026-02-05,CUST861501SA,PROD364069SA,3
2026-01-06,CUST936516SA,PROD714825SA,15
2026-02-01,CUST829130SA,PROD321080SA,3
2026-01-26,CUST918371SA,PROD446173SA,13
2026-02-05,CUST443973SA,PROD277501SA,17
2026-01-30,CUST770571SA,PROD52657SA,6
2026-01-19,CUST949860SA,PROD993620SA,13
2026-01-03,CUST211727SA,PROD723846SA,6
2026-02-14,CUST367121SA,PROD803035SA,19
2026-02-12,CUST676234SA,PROD769440SA,28
2026-01-08,CUST711444SA,PROD56837SA,28
2026-01-08,CUST389906SA,PROD26225SA,25
2026-02-04,CUST144247SA,PROD519389SA,14
2026-01-16,CUST486462SA,PROD178240SA,24
2026-02-07,CUST575914SA,PROD737135SA,15
2026-01-15,CUST149792SA,PROD932931SA,6
2026-01-06,CUST96446SA,PROD651051SA,5
2026-02-17,CUST77558SA,PROD427398SA,1
2026-01-31,CUST783159SA,PROD280746SA,9
2026-01-01,CUST925321SA,PROD756321SA,16
2026-02-11,CUST863355SA,PROD652878SA,18
2026-02-09,CUST93624SA,PROD914759SA,20
2026-02-13,CUST285192SA,PROD601949SA,8
2026-01-11,CUST32498SA,PROD248728SA,22
2026-01-24,CUST783159SA,PROD142254SA,14
2026-01-22,CUST871662SA,PROD259947SA,20
2026-01-30,CUST45814SA,PROD551640SA,8
2026-02-13,CUST447389SA,PROD739945SA,9
2026-01-31,CUST530108SA,PROD427398SA,18
2026-02-10,CUST407286SA,PROD393049SA,7
2026-01-03,CUST540310SA,PROD727369SA,5
2026-01-03,CUST844565SA,PROD493152SA,12
2026-01-02,CUST249556SA,PROD553306SA,28
2026-01-02,CUST482087SA,PROD63918SA,19
2026-02-11,CUST886589SA,PROD839482SA,10
2026-01-17,CUST636818SA,PROD870127SA,3
2026-01-03,CUST411987SA,PROD454582SA,14
2026-02-18,CUST892512SA,PROD672642SA,6
2026-02-02,CUST284434SA,PROD387477SA,20
2026-02-02,CUST713145SA,PROD742225SA,23
2026-01-30,CUST526611SA,PROD665095SA,26
2026-01-28,CUST610527SA,PROD651332SA,15
2026-02-06,CUST32498SA,PROD740734SA,12
2026-02-15,CUST800185SA,PROD278258SA,3
2026-02-07,CUST759340SA,PROD764544SA,11
2026-01-19,CUST137057SA,PROD658765SA,13
2026-02-10,CUST847312SA,PROD539131SA,25
2026-01-21,CUST142239SA,PROD368900SA,18
2026-01-04,CUST610527SA,PROD602733SA,16
2026-01-07,CUST409711SA,PROD722858SA,23
2026-02-12,CUST17031SA,PROD277501SA,11
2026-01-26,CUST931230SA,PROD633039SA,17
2026-01-11,CUST618372SA,PROD397887SA,7
2026-01-30,CUST499968SA,PROD582789SA,4
2026-01-28,CUST421818SA,PROD156445SA,21
2026-01-26,CUST86686SA,PROD607040SA,3
2026-01-24,CUST994777SA,PROD875271SA,23
2026-01-30,CUST474001SA,PROD570913SA,26
2026-02-18,CUST436802SA,PROD992842SA,10
2026-01-21,CUST9585SA,PROD248728SA,28
2026-01-16,CUST285192SA,PROD618849SA,17
2026-01-29,CUST979981SA,PROD722858SA,20
2026-01-18,CUST991101SA,PROD337960SA,5
2026-01-31,CUST579720SA,PROD886827SA,16
2026-01-26,CUST21215SA,PROD860394SA,21
2026-01-25,CUST980452SA,PROD79688SA,26
2026-01-09,CUST918823SA,PROD496171SA,20
2026-01-12,CUST871662SA,PROD444154SA,10
2026-02-17,CUST369412SA,PROD769440SA,1
2026-01-06,CUST477309SA,PROD612955SA,15
2026-01-31,CUST578870SA,PROD693300SA,4
2026-02-06,CUST425110SA,PROD113609SA,7
2026-02-09,CUST316528SA,PROD184430SA,14
2026-01-21,CUST77289SA,PROD672875SA,11
2026-01-18,CUST499968SA,PROD834816SA,26
2026-02-01,CUST921777SA,PROD641390SA,1
2026-02-01,CUST797615SA,PROD238536SA,23
2026-01-14,CUST78645SA,PROD686508SA,26
2026-01-04,CUST154887SA,PROD408396SA,10
2026-01-25,CUST61437SA,PROD101639SA,11
2026-02-07,CUST827043SA,PROD165649SA,4
2026-02-03,CUST744031SA,PROD164136SA,11
2026-01-20,CUST799281SA,PROD829090SA,19
2026-01-31,CUST142723SA,PROD870914SA,1
2026-02-10,CUST827043SA,PROD22056SA,7
2026-01-17,CUST51685SA,PROD838722SA,11
2026-02-15,CUST149792SA,PROD420172SA,16
2026-02-14,CUST226222SA,PROD14338SA,26
2026-01-02,CUST401078SA,PROD680776SA,5
2026-01-24,CUST806360SA,PROD323939SA,21
2026-01-23,CUST91254SA,PROD996971SA,28
2026-01-27,CUST202177SA,PROD597530SA,11
2026-01-23,CUST430764SA,PROD130394SA,27
2026-01-21,CUST892512SA,PROD633052SA,24
2026-01-03,CUST755303SA,PROD261941SA,17
2026-01-15,CUST782033SA,PROD651051SA,24
2026-02-03,CUST203322SA,PROD641390SA,18
2026-01-27,CUST729988SA,PROD262829SA,7
2026-01-29,CUST889894SA,PROD874224SA,11
2026-02-09,CUST229437SA,PROD692094SA,29
2026-02-08,CUST200386SA,PROD781177SA,3
2026-02-17,CUST338273SA,PROD297571SA,9
2026-02-11,CUST572079SA,PROD138205SA,11
2026-02-18,CUST826596SA,PROD738797SA,21
2026-01-27,CUST395489SA,PROD321517SA,6
2026-01-28,CUST806814SA,PROD893140SA,13
2026-01-10,CUST855937SA,PROD53035SA,4
2026-02-12,CUST149792SA,PROD117308SA,25
2026-01-16,CUST126124SA,PROD944986SA,28
2026-01-16,CUST916976SA,PROD636745SA,2
2026-01-14,CUST531958SA,PROD968790SA,3
2026-01-25,CUST769649SA,PROD220392SA,8
2026-01-19,CUST510866SA,PROD954851SA,27
2026-02-16,CUST743963SA,PROD651517SA,7
2026-01-26,CUST9585SA,PROD456732SA,6
2026-01-06,CUST845619SA,PROD184430SA,26
2026-01-02,CUST737880SA,PROD280746SA,7
2026-02-14,CUST430764SA,PROD870127SA,15
2026-01-25,CUST65306SA,PROD700305SA,26
2026-01-24,CUST797423SA,PROD232360SA,17
2026-01-08,CUST53642SA,PROD393049SA,11
2026-02-15,CUST278095SA,PROD680776SA,24
2026-02-12,CUST582959SA,PROD272793SA,10
2026-02-08,CUST920538SA,PROD296578SA,5
2026-02-07,CUST953582SA,PROD53035SA,4
2026-02-10,CUST523879SA,PROD387477SA,17
2026-02-03,CUST738862SA,PROD984668SA,5
2026-01-11,CUST938397SA,PROD496171SA,2
2026-01-23,CUST382746SA,PROD607040SA,23
2026-02-12,CUST229437SA,PROD490785SA,4
2026-01-01,CUST673540SA,PROD623939SA,30
2026-01-03,CUST360491SA,PROD571015SA,28
2026-01-30,CUST226130SA,PROD819182SA,3
2026-01-17,CUST8105SA,PROD836587SA,29
2026-01-03,CUST925100SA,PROD689606SA,17
2026-02-07,CUST82868SA,PROD846721SA,24
2026-01-16,CUST889894SA,PROD905997SA,19
2026-02-07,CUST371496SA,PROD709570SA,21
2026-02-13,CUST706215SA,PROD316950SA,11
2026-01-10,CUST393580SA,PROD397382SA,10
2026-01-14,CUST801280SA,PROD224130SA,11
2026-02-07,CUST33276SA,PROD477463SA,22
2026-01-06,CUST255135SA,PROD155539SA,5
2026-01-08,CUST762540SA,PROD893140SA,4
2026-01-01,CUST649253SA,PROD48458SA,20
2026-01-28,CUST328628SA,PROD235615SA,4
2026-01-11,CUST655993SA,PROD759359SA,12
2026-01-27,CUST498733SA,PROD666269SA,9
2026-01-07,CUST846112SA,PROD566211SA,23
2026-02-09,CUST51021SA,PROD250280SA,19
2026-01-12,CUST145998SA,PROD534277SA,3
2026-01-16,CUST588861SA,PROD730429SA,29
2026-01-17,CUST362659SA,PROD349499SA,15
2026-01-03,CUST731160SA,PROD364069SA,1
2026-01-24,CUST885447SA,PROD6182SA,22
2026-01-03,CUST626543SA,PROD512262SA,13
2026-01-03,CUST502300SA,PROD287936SA,14
2026-01-20,CUST863355SA,PROD652483SA,23
2026-01-30,CUST500646SA,PROD3717SA,19
2026-01-31,CUST610981SA,PROD398468SA,23
2026-02-04,CUST663121SA,PROD461865SA,20
2026-01-18,CUST916976SA,PROD138205SA,11
2026-02-10,CUST106857SA,PROD98246SA,23
2026-02-07,CUST879940SA,PROD840886SA,26
2026-01-27,CUST656401SA,PROD496249SA,30
2026-02-07,CUST436774SA,PROD521841SA,15
2026-01-28,CUST48159SA,PROD71744SA,3
2026-02-09,CUST756442SA,PROD388162SA,30
2026-02-04,CUST94641SA,PROD642412SA,4
2026-01-23,CUST755303SA,PROD259947SA,22
2026-02-01,CUST242675SA,PROD347235SA,25
2026-01-23,CUST606007SA,PROD874190SA,8
2026-02-16,CUST298384SA,PROD633052SA,5
2026-02-12,CUST471578SA,PROD719425SA,20
2026-01-13,CUST754987SA,PROD571015SA,12
2026-01-20,CUST86686SA,PROD496249SA,23
2026-02-14,CUST788870SA,PROD638720SA,11
2026-02-08,CUST757997SA,PROD616113SA,29
2026-01-16,CUST980143SA,PROD642412SA,16
2026-01-02,CUST43631SA,PROD475763SA,16
2026-01-06,CUST871728SA,PROD52578SA,16
2026-01-23,CUST30354SA,PROD544173SA,6
2026-01-14,CUST291740SA,PROD619176SA,12
2026-01-30,CUST249736SA,PROD418801SA,5
2026-01-25,CUST111341SA,PROD651051SA,13
2026-02-10,CUST433121SA,PROD155539SA,26
2026-01-06,CUST906141SA,PROD957860SA,18
2026-02-01,CUST398458SA,PROD992842SA,26
2026-01-15,CUST76517SA,PROD544173SA,15
2026-01-20,CUST667090SA,PROD825206SA,14
2026-01-12,CUST478621SA,PROD89771SA,8
2026-01-27,CUST998345SA,PROD830555SA,16
2026-01-19,CUST270413SA,PROD958449SA,11
2026-01-11,CUST343848SA,PROD633052SA,23
2026-01-29,CUST829130SA,PROD703055SA,26
2026-02-18,CUST863355SA,PROD475435SA,19
2026-02-08,CUST702667SA,PROD66613SA,18
2026-02-04,CUST816964SA,PROD85965SA,6
2026-02-02,CUST65306SA,PROD56837SA,3
2026-02-06,CUST939394SA,PROD679172SA,23
2026-01-29,CUST713449SA,PROD187241SA,16
2026-01-06,CUST942996SA,PROD804150SA,20
2026-01-23,CUST804905SA,PROD947308SA,18
2026-01-05,CUST938256SA,PROD582789SA,15
2026-01-09,CUST538179SA,PROD291704SA,13
2026-01-04,CUST699143SA,PROD658765SA,4
2026-02-03,CUST949860SA,PROD996971SA,20
2026-02-07,CUST765054SA,PROD521841SA,13
2026-01-17,CUST311847SA,PROD398468SA,21
2026-02-02,CUST331495SA,PROD278258SA,3
2026-01-11,CUST211727SA,PROD905997SA,5
2026-02-13,CUST482087SA,PROD612955SA,29
2026-02-06,CUST498733SA,PROD759359SA,26
2026-01-01,CUST882885SA,PROD553306SA,5
2026-02-02,CUST794068SA,PROD958449SA,15
2026-01-27,CUST960632SA,PROD618849SA,13
2026-01-31,CUST394976SA,PROD710219SA,15
2026-01-10,CUST140913SA,PROD677278SA,22
2026-02-12,CUST755303SA,PROD710250SA,10
2026-01-28,CUST467676SA,PROD928463SA,30
2026-02-03,CUST365219SA,PROD971524SA,30
2026-02-16,CUST291740SA,PROD169430SA,14
2026-02-05,CUST658775SA,PROD826952SA,30
2026-01-17,CUST431319SA,PROD899398SA,3
2026-01-29,CUST790371SA,PROD393049SA,20
2026-02-18,CUST540418SA,PROD351470SA,13
2026-02-11,CUST184654SA,PROD897004SA,28
2026-01-15,CUST582959SA,PROD493152SA,12
2026-02-14,CUST583397SA,PROD121552SA,2
2026-01-01,CUST9738SA,PROD199448SA,18
2026-02-10,CUST832463SA,PROD735911SA,12
2026-01-06,CUST867611SA,PROD235615SA,10
2026-02-12,CUST171790SA,PROD606794SA,8
2026-01-22,CUST834328SA,PROD727369SA,19
2026-01-20,CUST743266SA,PROD929181SA,11
2026-02-04,CUST111341SA,PROD900104SA,13
2026-01-19,CUST839333SA,PROD984668SA,18
2026-01-11,CUST231780SA,PROD720892SA,6
2026-01-24,CUST709922SA,PROD267729SA,7
2026-01-28,CUST118710SA,PROD199448SA,27
2026-02-15,CUST889894SA,PROD250280SA,27
2026-01-21,CUST626543SA,PROD893140SA,10
2026-02-18,CUST588132SA,PROD138890SA,22
2026-01-07,CUST879940SA,PROD592683SA,1
2026-01-04,CUST229659SA,PROD30271SA,1
2026-01-08,CUST816964SA,PROD262829SA,29
2026-01-24,CUST389906SA,PROD625780SA,14
2026-02-17,CUST373023SA,PROD853085SA,5
2026-01-05,CUST498733SA,PROD686508SA,21
2026-02-09,CUST229659SA,PROD534277SA,28
2026-01-23,CUST812617SA,PROD252572SA,26
2026-02-04,CUST161684SA,PROD984668SA,30
2026-01-21,CUST181162SA,PROD635770SA,6
2026-01-23,CUST706215SA,PROD30434SA,14
2026-01-28,CUST436802SA,PROD651051SA,15
2026-01-19,CUST988052SA,PROD927082SA,8
2026-01-10,CUST250786SA,PROD596750SA,20
2026-01-01,CUST810143SA,PROD902931SA,16
2026-02-11,CUST938397SA,PROD478634SA,8
